date,year,month,day,xs,ys
20011120,2001,11,20,307158.6533032186,3390427.0327498564
20011120,2001,11,20,307168.6730660645,3390388.876341049
20011120,2001,11,20,307179.31379832997,3390354.4230140564
20011120,2001,11,20,307190.4565762233,3390323.2667637477
20011120,2001,11,20,307201.9824759529,3390295.001584991
20011120,2001,11,20,307213.77257372695,3390269.221472655
20011120,2001,11,20,307225.7079457539,3390245.5204216084
20011120,2001,11,20,307237.6696682419,3390223.49242672
20011120,2001,11,20,307249.5388173994,3390202.7314828583
20011120,2001,11,20,307261.1964694346,3390182.831584892
20011120,2001,11,20,307272.5237005511,3390163.386727637
20011120,2001,11,20,307283.939195811,3390142.4288982823
20011120,2001,11,20,307294.4720496848,3390121.2258907626
20011120,2001,11,20,307301.8568159482,3390097.8064726517
20011120,2001,11,20,307308.1137626629,3390074.4851258066
20011120,2001,11,20,307315.26315789006,3390050.869565166
20011120,2001,11,20,307323.74632232287,3390026.56750567
20011120,2001,11,20,307331.3958810021,3390001.1866622563
20011120,2001,11,20,307336.0444589688,3389974.3347498663
20011120,2001,11,20,307342.5171624667,3389948.326250357
20011120,2001,11,20,307348.64661653666,3389921.189931299
20011120,2001,11,20,307353.9424648531,3389892.6315788957
20011120,2001,11,20,307360.62111800775,3389865.0637462703
20011120,2001,11,20,307366.6132723066,3389836.6132722604
20011120,2001,11,20,307374.2334096064,3389809.79078125
20011120,2001,11,20,307381.51029747823,3389782.821183342
20011120,2001,11,20,307388.14972212684,3389755.606407271
20011120,2001,11,20,307393.85746975674,3389728.048381773
20011120,2001,11,20,307398.3393265727,3389700.0490355813
20011120,2001,11,20,307401.30107877933,3389671.5102974316
20011120,2001,11,20,307405.1552794985,3389642.3340960583
20011120,2001,11,20,307408.0287675665,3389612.4223601967
20011120,2001,11,20,307409.725400453,3389581.677018582
20011120,2001,11,20,307410.049035628,3389549.999999949
20011120,2001,11,20,307411.51029747823,3389519.9999999483
20011120,2001,11,20,307412.33409610525,3389489.999999949
20011120,2001,11,20,307412.42236024386,3389459.999999949
20011120,2001,11,20,307411.6770186289,3389429.9999999483
20011120,2001,11,20,307409.9999999954,3389399.9999999492
20011120,2001,11,20,307409.9999999954,3389369.9999999492
20011120,2001,11,20,307409.9999999954,3389339.999999949
20011120,2001,11,20,307409.9999999954,3389309.9999999483
20011120,2001,11,20,307409.9999999954,3389279.9999999483
20011120,2001,11,20,307409.9999999954,3389249.999999949
20011120,2001,11,20,307409.9999999954,3389219.999999949
20011120,2001,11,20,307408.3229813619,3389189.999999949
20011120,2001,11,20,307407.57763974695,3389159.999999949
20011120,2001,11,20,307407.66590388556,3389129.9999999483
20011120,2001,11,20,307408.48970251257,3389099.9999999492
20011120,2001,11,20,307409.9509643628,3389069.9999999497
20011120,2001,11,20,307411.95161817124,3389039.9999999492
20011120,2001,11,20,307414.3935926727,3389009.9999999492
20011120,2001,11,20,307417.1788166021,3388979.999999949
20011120,2001,11,20,307420.20921869425,3388949.999999949
20011120,2001,11,20,307423.3867276841,3388919.999999949
20011120,2001,11,20,307426.61327230657,3388889.9999999483
20011120,2001,11,20,307429.7907812964,3388859.9999999483
20011120,2001,11,20,307432.8211833886,3388829.999999949
20011120,2001,11,20,307433.92938868445,3388799.9999999483
20011120,2001,11,20,307435.62602157105,3388769.9999999483
20011120,2001,11,20,307437.7149395181,3388739.9999999497
20011120,2001,11,20,307439.99999999534,3388709.9999999492
20011120,2001,11,20,307442.28506047267,3388679.9999999497
20011120,2001,11,20,307444.3739784197,3388649.999999949
20011120,2001,11,20,307446.07061130623,3388619.999999949
20011120,2001,11,20,307447.1788166021,3388589.999999949
20011120,2001,11,20,307450.20921869425,3388559.999999949
20011120,2001,11,20,307451.7097090506,3388528.322981315
20011120,2001,11,20,307454.1909120581,3388497.5776397004
